Voltage (V),Current (A)
-0.5998859999999999,0.0
-0.590007,0.0
-0.580127,0.0
-0.570248,0.0
-0.560368,0.0
-0.550488,0.0
-0.540609,0.0
-0.530729,0.0
-0.5208499999999999,0.0
-0.5109699999999999,0.0
-0.501091,0.0
-0.49121099999999995,0.0
-0.481332,0.0
-0.471452,0.0
-0.461572,0.0
-0.45169299999999996,0.000699996
-0.44181299999999996,0.0
-0.431934,0.0
-0.422054,0.0
-0.41217499999999996,-0.000349998
-0.40229499999999996,0.000349998
-0.39241499999999996,0.0
-0.382536,0.0
-0.372656,0.0
-0.36277699999999996,0.0
-0.35289699999999996,-5.5999759999999996e-05
-0.343018,0.0
-0.333138,0.0
-0.32325899999999996,-5.5999871999999996e-05
-0.31337899999999996,-0.00011199900000000001
-0.30349899999999996,-0.000223999
-0.29362,-0.0025199880000000003
-0.28374,-0.0021839900000000002
-0.27386099999999997,0.0007279960000000001
-0.26398099999999997,0.003247985
-0.254102,0.0027999870000000003
-0.244222,-5.5999871999999996e-05
-0.234343,-5.5999647999999996e-05
-0.224463,-5.5999759999999996e-05
-0.214583,-5.5999732e-05
-0.204704,-0.00011199900000000001
-0.194824,-0.000167999
-0.184945,-0.000279998
-0.175065,-0.000559997
-0.165186,-0.0027439870000000002
-0.155306,-0.0022959900000000004
-0.145427,-0.000895996
-0.135547,0.003583984
-0.125667,0.002407989
-0.11578799999999999,0.002911987
-0.105908,-5.5999871999999996e-05
-0.096029296,-0.00011199900000000001
-0.086149736,-0.00011199900000000001
-0.07627017600000001,-0.00011199900000000001
-0.06639062800000001,-0.00011199900000000001
-0.056511068000000005,-0.000223999
-0.046631512,-0.0016799920000000002
-0.036751952000000004,-0.0021839900000000002
-0.026872396000000003,0.000391998
-0.016992840000000002,0.0027999870000000003
-0.007113281000000001,-0.000783996
0.0027662760000000002,0.000279998
0.012645833,0.000391998
0.022525390000000003,0.0027999870000000003
0.032404948,-5.5999647999999996e-05
0.042284504,-0.00011199900000000001
0.052164064,-0.00011199900000000001
0.06204362,-0.00011199900000000001
0.071923176,-0.000223999
0.081802736,-0.002575988
0.09168229600000001,-0.00011199900000000001
0.101561,0.000559997
0.111441,0.0027999870000000003
0.12132,-0.000279998
0.13119999999999998,-0.002631988
0.14107999999999998,-0.000447998
0.15095899999999998,0.0005039970000000001
0.16083899999999998,0.002967986
0.17071799999999998,0.001903991
0.18059799999999998,-0.00011199900000000001
0.19047699999999998,-0.000167999
0.20035699999999998,-0.000391998
0.21023599999999998,-0.0025199890000000003
0.22011599999999998,0.000335998
0.22999599999999998,0.0007279960000000001
0.23987499999999998,0.002631988
0.24975499999999998,-0.000167999
0.259634,-0.000279998
0.269514,-0.002687988
0.279393,-0.00212799
0.289273,0.000559997
0.299152,0.0031359860000000003
0.309032,0.0025199890000000003
0.318912,-0.000167999
0.328791,-0.000447998
0.338671,-0.0022399900000000003
0.34854999999999997,0.000279998
0.35842999999999997,0.001287994
0.368309,0.002351989
0.378189,-5.5999759999999996e-05
0.38806799999999997,-5.5999756e-05
0.39794799999999997,-0.000279998
0.40782799999999997,-0.002407989
0.417707,-0.002295989
0.427587,0.0005039970000000001
0.43746599999999997,0.0011199950000000001
0.44734599999999997,-9.799949999999993e-05
0.457225,-0.0008399960000000001
0.467105,-0.001175994
0.47698399999999996,0.000223999
0.48686399999999996,0.0019599910000000003
0.49674399999999996,0.000559997
